evaluation_id,song,original_mix_name,mix_id,participant_id,evaluator_institution_code,mixer_identity_fields,self_rating_identifiable,self_rating_flag,evidence,exclusion_feasible,notes
evaluation_feed31ada13b,Red To Blue,McG-G,mix_b4b312ffa4d6,participant_mcg_mcg_n,McG,mixer_id=McG-G; legacy_mix_code=McG-G; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_3de9d4be100f,Red To Blue,McG-G,mix_b4b312ffa4d6,participant_mcg_mcg_suba,McG,mixer_id=McG-G; legacy_mix_code=McG-G; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_435e39a084f8,Red To Blue,McG-G,mix_b4b312ffa4d6,participant_mcg_mcg_j,McG,mixer_id=McG-G; legacy_mix_code=McG-G; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_26b2a120ca20,Red To Blue,McG-G,mix_b4b312ffa4d6,participant_mcg_mcg_m,McG,mixer_id=McG-G; legacy_mix_code=McG-G; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_46c5fc39f35d,Red To Blue,McG-G,mix_b4b312ffa4d6,participant_mcg_mcg_i,McG,mixer_id=McG-G; legacy_mix_code=McG-G; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_be51335ec314,Red To Blue,McG-G,mix_b4b312ffa4d6,participant_mcg_mcg_pro2,McG,mixer_id=McG-G; legacy_mix_code=McG-G; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_555a48ebdc88,Red To Blue,McG-G,mix_b4b312ffa4d6,participant_mcg_mcg_pro1,McG,mixer_id=McG-G; legacy_mix_code=McG-G; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_fd7f42d7171a,Red To Blue,McG-G,mix_b4b312ffa4d6,participant_qm_qm_21,QM,mixer_id=McG-G; legacy_mix_code=McG-G; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_b69764637c46,Red To Blue,McG-G,mix_b4b312ffa4d6,participant_qm_qm_20,QM,mixer_id=McG-G; legacy_mix_code=McG-G; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_e9700a1b113c,Red To Blue,McG-G,mix_b4b312ffa4d6,participant_qm_qm_5,QM,mixer_id=McG-G; legacy_mix_code=McG-G; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_09d73392be64,Red To Blue,McG-G,mix_b4b312ffa4d6,participant_qm_qm_8,QM,mixer_id=McG-G; legacy_mix_code=McG-G; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_28ff026d4006,Red To Blue,McG-G,mix_b4b312ffa4d6,participant_qm_qm_10,QM,mixer_id=McG-G; legacy_mix_code=McG-G; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_ab47b0b68e1b,Red To Blue,McG-G,mix_b4b312ffa4d6,participant_qm_qm_3,QM,mixer_id=McG-G; legacy_mix_code=McG-G; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_3dce394aa4e0,Red To Blue,McG-G,mix_b4b312ffa4d6,participant_qm_qm_18,QM,mixer_id=McG-G; legacy_mix_code=McG-G; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_74a346aa7a9f,Red To Blue,McG-G,mix_b4b312ffa4d6,participant_qm_qm_6,QM,mixer_id=McG-G; legacy_mix_code=McG-G; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_2df1f760dda1,Red To Blue,McG-G,mix_b4b312ffa4d6,participant_qm_qm_13,QM,mixer_id=McG-G; legacy_mix_code=McG-G; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_2397b78ec8ac,Red To Blue,McG-G,mix_b4b312ffa4d6,participant_qm_qm_2,QM,mixer_id=McG-G; legacy_mix_code=McG-G; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_fb65a61202f6,Red To Blue,McG-G,mix_b4b312ffa4d6,participant_smc_smc_25,SMC,mixer_id=McG-G; legacy_mix_code=McG-G; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_62da1a1d1e7c,Red To Blue,McG-G,mix_b4b312ffa4d6,participant_smc_smc_1,SMC,mixer_id=McG-G; legacy_mix_code=McG-G; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_5ca963cd3a2b,Red To Blue,McG-G,mix_b4b312ffa4d6,participant_smc_smc_13,SMC,mixer_id=McG-G; legacy_mix_code=McG-G; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_fdf66424024e,Red To Blue,McG-G,mix_b4b312ffa4d6,participant_smc_smc_0,SMC,mixer_id=McG-G; legacy_mix_code=McG-G; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_50fd9d193f1f,Red To Blue,McG-H,mix_5b76bf1a027d,participant_mcg_mcg_l,McG,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_20c7f974d3ac,Red To Blue,McG-H,mix_5b76bf1a027d,participant_mcg_mcg_p,McG,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_859bfab15774,Red To Blue,McG-H,mix_5b76bf1a027d,participant_mcg_mcg_k,McG,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_73c3d33c0212,Red To Blue,McG-H,mix_5b76bf1a027d,participant_mcg_mcg_o,McG,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_87f0bd2028a7,Red To Blue,McG-H,mix_5b76bf1a027d,participant_mcg_mcg_subc,McG,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_00c490921b05,Red To Blue,McG-H,mix_5b76bf1a027d,participant_mcg_mcg_n,McG,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_9c752ea1bd3a,Red To Blue,McG-H,mix_5b76bf1a027d,participant_mcg_mcg_suba,McG,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_9f78f8d3733d,Red To Blue,McG-H,mix_5b76bf1a027d,participant_mcg_mcg_j,McG,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_131975fa4a59,Red To Blue,McG-H,mix_5b76bf1a027d,participant_mcg_mcg_m,McG,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_1e876b1fd25a,Red To Blue,McG-H,mix_5b76bf1a027d,participant_mcg_mcg_i,McG,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_d1c57ac644ff,Red To Blue,McG-H,mix_5b76bf1a027d,participant_mcg_mcg_pro2,McG,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_68750074eb6e,Red To Blue,McG-H,mix_5b76bf1a027d,participant_mcg_mcg_pro1,McG,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_6058adcd04bd,Red To Blue,McG-H,mix_5b76bf1a027d,participant_qm_qm_21,QM,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_10ac87751264,Red To Blue,McG-H,mix_5b76bf1a027d,participant_qm_qm_20,QM,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_9b6b9e4a0e70,Red To Blue,McG-H,mix_5b76bf1a027d,participant_qm_qm_5,QM,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_5b49715458aa,Red To Blue,McG-H,mix_5b76bf1a027d,participant_qm_qm_8,QM,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_5fc07a1feabc,Red To Blue,McG-H,mix_5b76bf1a027d,participant_qm_qm_10,QM,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_e672a61d7595,Red To Blue,McG-H,mix_5b76bf1a027d,participant_qm_qm_3,QM,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_51c217d21cee,Red To Blue,McG-H,mix_5b76bf1a027d,participant_qm_qm_18,QM,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_d853961443e9,Red To Blue,McG-H,mix_5b76bf1a027d,participant_qm_qm_6,QM,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_b2a784688f2e,Red To Blue,McG-H,mix_5b76bf1a027d,participant_qm_qm_13,QM,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_e34ddb99a888,Red To Blue,McG-H,mix_5b76bf1a027d,participant_qm_qm_2,QM,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_79978c208227,Red To Blue,McG-H,mix_5b76bf1a027d,participant_smc_smc_25,SMC,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_f9cc5e64f91a,Red To Blue,McG-H,mix_5b76bf1a027d,participant_smc_smc_1,SMC,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_ade5252e052d,Red To Blue,McG-H,mix_5b76bf1a027d,participant_smc_smc_13,SMC,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_d620ea3cf9b9,Red To Blue,McG-H,mix_5b76bf1a027d,participant_smc_smc_0,SMC,mixer_id=McG-H; legacy_mix_code=McG-H; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_702d272bd067,Red To Blue,McG-pro1,mix_808780e357c9,participant_mcg_mcg_l,McG,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_3cbcd1c0bfb3,Red To Blue,McG-pro1,mix_808780e357c9,participant_mcg_mcg_p,McG,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_20d1681fa04c,Red To Blue,McG-pro1,mix_808780e357c9,participant_mcg_mcg_k,McG,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_ef280bd16dda,Red To Blue,McG-pro1,mix_808780e357c9,participant_mcg_mcg_o,McG,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_011407150dc1,Red To Blue,McG-pro1,mix_808780e357c9,participant_mcg_mcg_subc,McG,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_3cbc954f2dcb,Red To Blue,McG-pro1,mix_808780e357c9,participant_mcg_mcg_n,McG,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_194777b654f4,Red To Blue,McG-pro1,mix_808780e357c9,participant_mcg_mcg_suba,McG,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_f42433a5bb3c,Red To Blue,McG-pro1,mix_808780e357c9,participant_mcg_mcg_j,McG,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_a35c335601a9,Red To Blue,McG-pro1,mix_808780e357c9,participant_mcg_mcg_m,McG,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_e85f90fb2bdd,Red To Blue,McG-pro1,mix_808780e357c9,participant_mcg_mcg_i,McG,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_5e7806ad8401,Red To Blue,McG-pro1,mix_808780e357c9,participant_mcg_mcg_pro2,McG,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_c0760ddd79ec,Red To Blue,McG-pro1,mix_808780e357c9,participant_mcg_mcg_pro1,McG,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_ee432b9b3b7d,Red To Blue,McG-pro1,mix_808780e357c9,participant_qm_qm_21,QM,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_69cf0b71ddd1,Red To Blue,McG-pro1,mix_808780e357c9,participant_qm_qm_20,QM,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_0c562e127e39,Red To Blue,McG-pro1,mix_808780e357c9,participant_qm_qm_5,QM,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_a23c81be176d,Red To Blue,McG-pro1,mix_808780e357c9,participant_qm_qm_8,QM,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_1b69bd1637b9,Red To Blue,McG-pro1,mix_808780e357c9,participant_qm_qm_10,QM,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_43131cd6208c,Red To Blue,McG-pro1,mix_808780e357c9,participant_qm_qm_3,QM,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_17b4112af66c,Red To Blue,McG-pro1,mix_808780e357c9,participant_qm_qm_18,QM,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_7ce8ae20309e,Red To Blue,McG-pro1,mix_808780e357c9,participant_qm_qm_6,QM,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_f95b230bd889,Red To Blue,McG-pro1,mix_808780e357c9,participant_qm_qm_13,QM,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_4b21480d4998,Red To Blue,McG-pro1,mix_808780e357c9,participant_qm_qm_2,QM,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_ea1c3892ace9,Red To Blue,McG-pro1,mix_808780e357c9,participant_smc_smc_25,SMC,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_83e94c5cec57,Red To Blue,McG-pro1,mix_808780e357c9,participant_smc_smc_1,SMC,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_c265123827d0,Red To Blue,McG-pro1,mix_808780e357c9,participant_smc_smc_13,SMC,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_94d4d0381bb0,Red To Blue,McG-pro1,mix_808780e357c9,participant_smc_smc_0,SMC,mixer_id=McG-pro1; legacy_mix_code=McG-pro1; mixer_institution_code=McG,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_822cfc7a39b5,In The Meantime,DU-H,mix_302f0efe8a80,participant_du_du_g1,DU,mixer_id=DU-H; legacy_mix_code=DU-H; mixer_institution_code=DU,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_b1a4c86dd3b3,In The Meantime,DU-H,mix_302f0efe8a80,participant_du_du_k2,DU,mixer_id=DU-H; legacy_mix_code=DU-H; mixer_institution_code=DU,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_8968f7f242d1,In The Meantime,DU-H,mix_302f0efe8a80,participant_du_du_l1,DU,mixer_id=DU-H; legacy_mix_code=DU-H; mixer_institution_code=DU,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
evaluation_022c8a3b8bc0,In The Meantime,DU-H,mix_302f0efe8a80,participant_du_du_c1,DU,mixer_id=DU-H; legacy_mix_code=DU-H; mixer_institution_code=DU,false,,"No explicit participant-to-mixer identity mapping or creator/evaluator flag found in evaluations.csv, mixes.csv, retained feature table, or SCHEMA.md.",false,Institution equality alone was not used as self-rating evidence.
