fold_id,participant_id,group,trial_id,trial_index,song_id,episode,prediction_example_id,heldout_unit,phase6_split_source,phase6_split_rule,candidate_count
131,P022,group_01,P022__trial_05,5,lead_me,EDR-1,real_loto__P022__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
132,P022,group_01,P022__trial_06,6,id_like_to_know,EDR-1,real_loto__P022__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
133,P023,group_02,P023__trial_01,1,pouring_room,FM-1,real_loto__P023__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
134,P023,group_02,P023__trial_02,2,in_the_meantime,FM-1,real_loto__P023__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
135,P023,group_02,P023__trial_03,3,in_the_meantime,EDR-1,real_loto__P023__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
136,P023,group_02,P023__trial_04,4,pouring_room,EDR-1,real_loto__P023__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
137,P023,group_02,P023__trial_05,5,pouring_room,EDR-2,real_loto__P023__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
138,P023,group_02,P023__trial_06,6,in_the_meantime,EDR-2,real_loto__P023__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
139,P024,group_01,P024__trial_01,1,id_like_to_know,FM-1,real_loto__P024__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
140,P024,group_01,P024__trial_02,2,lead_me,FM-1,real_loto__P024__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
141,P024,group_01,P024__trial_03,3,id_like_to_know,EDR-1,real_loto__P024__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
142,P024,group_01,P024__trial_04,4,lead_me,EDR-1,real_loto__P024__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
143,P024,group_01,P024__trial_05,5,id_like_to_know,EDR-2,real_loto__P024__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
144,P024,group_01,P024__trial_06,6,lead_me,EDR-2,real_loto__P024__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
145,P025,group_01,P025__trial_01,1,id_like_to_know,EDR-1,real_loto__P025__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
146,P025,group_01,P025__trial_02,2,lead_me,EDR-1,real_loto__P025__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
147,P025,group_01,P025__trial_03,3,id_like_to_know,FM-1,real_loto__P025__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
148,P025,group_01,P025__trial_04,4,lead_me,FM-1,real_loto__P025__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
149,P025,group_01,P025__trial_05,5,lead_me,EDR-2,real_loto__P025__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
150,P025,group_01,P025__trial_06,6,id_like_to_know,EDR-2,real_loto__P025__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
151,P026,group_02,P026__trial_01,1,in_the_meantime,EDR-2,real_loto__P026__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
152,P026,group_02,P026__trial_02,2,pouring_room,EDR-2,real_loto__P026__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
153,P026,group_02,P026__trial_03,3,pouring_room,EDR-1,real_loto__P026__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
154,P026,group_02,P026__trial_04,4,in_the_meantime,EDR-1,real_loto__P026__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
155,P026,group_02,P026__trial_05,5,pouring_room,FM-1,real_loto__P026__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
156,P026,group_02,P026__trial_06,6,in_the_meantime,FM-1,real_loto__P026__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
157,P027,group_02,P027__trial_01,1,pouring_room,FM-1,real_loto__P027__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
158,P027,group_02,P027__trial_02,2,in_the_meantime,FM-1,real_loto__P027__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
159,P027,group_02,P027__trial_03,3,pouring_room,EDR-1,real_loto__P027__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
160,P027,group_02,P027__trial_04,4,in_the_meantime,EDR-1,real_loto__P027__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
161,P027,group_02,P027__trial_05,5,in_the_meantime,EDR-2,real_loto__P027__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
162,P027,group_02,P027__trial_06,6,pouring_room,EDR-2,real_loto__P027__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
163,P028,group_01,P028__trial_01,1,id_like_to_know,EDR-2,real_loto__P028__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
164,P028,group_01,P028__trial_02,2,lead_me,EDR-2,real_loto__P028__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
165,P028,group_01,P028__trial_03,3,lead_me,FM-1,real_loto__P028__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
166,P028,group_01,P028__trial_04,4,id_like_to_know,FM-1,real_loto__P028__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
167,P028,group_01,P028__trial_05,5,id_like_to_know,EDR-1,real_loto__P028__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
168,P028,group_01,P028__trial_06,6,lead_me,EDR-1,real_loto__P028__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
169,P029,group_02,P029__trial_01,1,pouring_room,EDR-1,real_loto__P029__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
170,P029,group_02,P029__trial_02,2,in_the_meantime,EDR-1,real_loto__P029__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
171,P029,group_02,P029__trial_03,3,pouring_room,EDR-2,real_loto__P029__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
172,P029,group_02,P029__trial_04,4,in_the_meantime,EDR-2,real_loto__P029__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
173,P029,group_02,P029__trial_05,5,pouring_room,FM-1,real_loto__P029__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
174,P029,group_02,P029__trial_06,6,in_the_meantime,FM-1,real_loto__P029__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
175,P030,group_02,P030__trial_01,1,in_the_meantime,FM-1,real_loto__P030__trial_01,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
176,P030,group_02,P030__trial_02,2,pouring_room,FM-1,real_loto__P030__trial_02,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
177,P030,group_02,P030__trial_03,3,in_the_meantime,EDR-2,real_loto__P030__trial_03,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
178,P030,group_02,P030__trial_04,4,pouring_room,EDR-2,real_loto__P030__trial_04,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
179,P030,group_02,P030__trial_05,5,pouring_room,EDR-1,real_loto__P030__trial_05,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
180,P030,group_02,P030__trial_06,6,in_the_meantime,EDR-1,real_loto__P030__trial_06,participant_id_x_trial_id,llm-experiments/llm_evaluation_protocol.md,leave-one-trial-out participant-trial; all five candidate rows excluded together,5
